step;time_ps;potential_energy_kJ_mol;kinetic_energy_kJ_mol;total_energy_kJ_mol;temperature_K
7274;72,74;-120,509936610081;7634,9385313453;7514,42859473522;306,090679257117
7275;72,75;-121,427993402282;7628,95677118958;7507,5287777873;305,850865796707
7276;72,76;-121,598433451281;7610,10385407507;7488,50542062378;305,095037549778
7277;72,77;-120,821110988651;7533,66501854903;7412,84390756038;302,030544627965
7278;72,78;-119,159606159083;7530,58428059362;7411,42467443454;301,907035424909
7279;72,79;-116,818671259098;7497,58781790911;7380,76914665001;300,584181333194
7280;72,8;-114,376328551159;7501,53271484608;7387,15638629492;300,742335348197
7281;72,81;-112,599253592417;7492,68573739557;7380,08648380316;300,387653077203
7282;72,82;-111,996323398428;7453,21304770336;7341,21672430493;298,805161960819
7283;72,83;-112,69271003948;7452,5482605327;7339,85555049322;298,77851012128
7284;72,84;-114,593820558183;7497,08718464001;7382,49336408182;300,564110552432
7285;72,85;-117,373741122864;7515,26488026482;7397,89113914196;301,29286863978
7286;72,86;-120,2345563482;7531,9275844004;7411,6930280522;301,960889529036
7287;72,87;-122,593079585557;7508,39290604176;7385,7998264562;301,01736579858
7288;72,88;-124,477498245581;7498,36305454788;7373,8855563023;300,615261178614
7289;72,89;-125,754783066706;7477,07825061832;7351,32346755162;299,761936680204
7290;72,9;-126,251974747956;7488,55937997384;7362,30740522588;300,222224168917
7291;72,91;-126,333692463043;7481,44208616985;7355,10839370681;299,936886273138
7292;72,92;-125,969364135092;7481,65110766047;7355,68174352538;299,945266108782
7293;72,93;-125,049246099536;7479,80526933765;7354,75602323812;299,871265001411
7294;72,94;-123,716042062785;7464,8526579448;7341,13661588201;299,271803072658
7295;72,95;-122,09383962301;7461,58192914521;7339,4880895222;299,140676987514
7296;72,96;-120,554901329574;7453,61854673621;7333,06364540664;298,821418735368
7297;72,97;-119,310198590778;7488,03712882955;7368,72693023877;300,201286710568
7298;72,98;-118,482197871197;7499,21653492472;7380,73433705352;300,649477876916
7299;72,99;-118,219948936558;7480,4331235121;7362,21317457555;299,896436168139
7300;73;-118,425017840326;7526,90745876135;7408,48244092102;301,759628751296
7301;73,01;-119,303125045327;7562,06830824804;7442,76518320271;303,169254808985
7302;73,02;-120,794583797176;7555,24144297658;7434,4468591794;302,895560421066
7303;73,03;-122,742601885253;7541,98843453358;7419,24583264833;302,364236908786
7304;73,04;-124,510798461196;7571,44151942204;7446,93072096085;303,545034203055
7305;73,05;-125,698629300294;7567,0571715672;7441,3585422669;303,369262255779
7306;73,06;-126,461759392767;7614,29331011619;7487,83155072343;305,26299613125
7307;73,07;-126,701545575884;7617,71265453153;7491,01110895564;305,400080333094
7308;73,08;-126,247369218109;7617,46694260405;7491,21957338594;305,390229549034
7309;73,09;-125,039371455765;7637,92757685183;7512,88820539606;306,210512437917
7310;73,1;-123,220694404793;7662,65492202531;7539,43422762052;307,20185111724
7311;73,11;-121,141523638597;7685,79892972756;7564,65740608896;308,129712554399
7312;73,12;-119,249649719902;7702,73316957332;7583,48351985342;308,808619523435
7313;73,13;-117,814744002011;7719,5647966491;7601,75005264709;309,48341266597
7314;73,14;-117,314069221195;7714,50036834865;7597,18629912746;309,280375759757
7315;73,15;-117,905860910192;7693,24256604815;7575,33670513796;308,428133777852
7316;73,16;-119,033730941742;7713,75516857303;7594,72143763129;309,25050011576
7317;73,17;-119,987298694835;7688,81980481236;7568,83250611753;308,250821807979
7318;73,18;-120,71002108668;7712,08253154957;7591,37251046289;309,183442784445
7319;73,19;-121,370858457891;7710,1753073178;7588,80444885991;309,106980667795
7320;73,2;-122,094170186191;7705,75921593775;7583,66504575155;308,929936097674
7321;73,21;-122,648336141179;7643,60255580217;7520,95421966099;306,438026798976
7322;73,22;-122,933470259121;7594,5567799468;7471,62330968768;304,471743143301
7323;73,23;-122,847365692799;7620,20349123726;7497,35612554446;305,499939931969
7324;73,24;-122,481278988611;7618,84512984994;7496,36385086133;305,445482157619
7325;73,25;-122,190145217396;7567,58585807896;7445,39571286156;303,390457713062
7326;73,26;-122,421910526871;7547,11985974257;7424,6979492157;302,569959773656
7327;73,27;-123,289906545233;7570,45109114362;7447,16118459839;303,505327155873
7328;73,28;-124,544620443726;7497,0933947337;7372,54877428998;300,564359519963
7329;73,29;-125,804567578979;7492,09599437113;7366,29142679215;300,364009816397
7330;73,3;-126,780245216194;7491,35844785126;7364,57820263507;300,334440997431
7331;73,31;-127,319099715573;7458,38776535583;7331,06866564026;299,012620453733
7332;73,32;-127,626146767726;7433,68913719249;7306,06299042476;298,02243306189
7333;73,33;-127,80150287173;7460,99426578853;7333,1927629168;299,117117102221
7334;73,34;-128,056591142184;7471,96677349412;7343,91018235193;299,557013549712
7335;73,35;-128,412450009403;7445,08056006212;7316,66811005272;298,479124147163
7336;73,36;-128,567003396903;7472,45260756939;7343,88560417249;299,576491019177
7337;73,37;-128,436163968346;7463,05806565764;7334,6219016893;299,199856459085
7338;73,38;-127,8090371247;7448,32703634673;7320,51799922203;298,609277929943
7339;73,39;-126,548881880397;7462,53142250181;7335,98254062141;299,178742921546
7340;73,4;-124,867819400982;7455,10887343556;7330,24105403458;298,881167102673
7341;73,41;-123,21304409215;7497,10452837745;7373,8914842853;300,56480587648
7342;73,42;-121,696487190842;7536,19822546502;7414,50173827418;302,13210288183
7343;73,43;-120,235123746008;7519,11315912658;7398,87803538057;301,447149160302
7344;73,44;-118,84747570236;7511,55424275939;7392,70676705703;301,144106269284
7345;73,45;-117,620823492324;7484,87769763387;7367,25687414155;300,074622633734
7346;73,46;-116,750005050486;7453,21514806559;7336,4651430151;298,805246165989
7347;73,47;-116,885177764076;7402,1953276115;7285,31014984743;296,7598215127
7348;73,48;-118,208642879605;7444,84902308789;7326,64038020828;298,469841648106
7349;73,49;-120,525286665781;7416,409381308;7295,88409464222;297,329674083627
7350;73,5;-123,250877011376;7347,33211791434;7224,08124090297;294,560312367539
7351;73,51;-125,837066417004;7325,3049412011;7199,4678747841;293,677225561458
7352;73,52;-128,001174786882;7369,7186104366;7241,71743564972;295,457804426472
7353;73,53;-129,746339965696;7377,34061065392;7247,59427068823;295,763376398563
7354;73,54;-130,996062858485;7356,6820551435;7225,68599228502;294,93515869089
7355;73,55;-131,538306561657;7351,41274217348;7219,87443561182;294,723907797436
7356;73,56;-131,603131846027;7331,42790075539;7199,82476890937;293,9226998166
7357;73,57;-131,325556903174;7325,32625999474;7194,00070309156;293,67808024863
7358;73,58;-130,745100818381;7343,91643188611;7213,17133106773;294,423374833306
7359;73,59;-129,926631937709;7413,77867393477;7283,85204199706;297,224206959891
7360;73,6;-129,041565129502;7428,44697162309;7299,40540649358;297,812270529038
7361;73,61;-128,353657456815;7419,2719202778;7290,91826282099;297,44443551806
7362;73,62;-128,021478459437;7379,7220796908;7251,70060123136;295,858851361739
7363;73,63;-128,129565045411;7360,53715301402;7232,40758796861;295,089712590826
7364;73,64;-128,593247545298;7324,77018603381;7196,17693848851;293,655786807011
7365;73,65;-129,29603342774;7319,30700061243;7190,01096718469;293,43676341479
7366;73,66;-130,007680308399;7361,09798715625;7231,09030684785;295,112196871851
7367;73,67;-130,342889058229;7376,24595334845;7245,90306429022;295,719490727865
7368;73,68;-130,103890060797;7329,03018236208;7198,92629230128;293,826573403969
7369;73,69;-129,372912569681;7298,64000701459;7169,26709444491;292,608207417568
7370;73,7;-128,054925932688;7297,78744027361;7169,73251434092;292,574027347645
7371;73,71;-126,130480084438;7272,98717211526;7146,85669203082;291,579765128613
7372;73,72;-123,740346567363;7284,24907225607;7160,50872568871;292,03126354601
7373;73,73;-121,270886430701;7289,70115062983;7168,43026419913;292,249841647973
7374;73,74;-119,102747139681;7277,24103652493;7158,13828938525;291,750305892141
7375;73,75;-117,493335390716;7241,38021041044;7123,88687501972;290,312617221951
7376;73,76;-116,427033842549;7279,83695613494;7163,40992229239;291,85437834714
7377;73,77;-115,987561428815;7306,11708390288;7190,12952247407;292,907969299631
7378;73,78;-115,810518706976;7291,64332822571;7175,83280951874;292,327705072429
7379;73,79;-115,814074184485;7308,65726498414;7192,84319079965;293,009807153257
7380;73,8;-116,044975020637;7271,80565391644;7155,7606788958;291,532397136514
7381;73,81;-116,196974485695;7245,57496693784;7129,37799245215;290,480788304079
7382;73,82;-116,08797608798;7260,54384008117;7144,45586399319;291,080902179173
7383;73,83;-115,570208127121;7226,36808852182;7110,7978803947;289,710769470707
7384;73,84;-115,060499429033;7252,36146121156;7137,30096178253;290,752864187007
7385;73,85;-114,803685086101;7266,89175447372;7152,08806938762;291,335395050374
7386;73,86;-114,849569073482;7280,75092372714;7165,90135465366;291,891020025389
7387;73,87;-115,327063960896;7257,09852923002;7141,77146526912;290,942776962533
7388;73,88;-116,127038246625;7242,89966888891;7126,77263064229;290,37353350515
7389;73,89;-117,04224530796;7277,94744280291;7160,90519749495;291,778626274364
7390;73,9;-118,325942060657;7305,58594121769;7187,25999915704;292,886675372428
7391;73,91;-120,098312849645;7316,60435899135;7196,50604614171;293,328412390588
7392;73,92;-122,020018502187;7331,37479110317;7209,35477260099;293,920570608951
7393;73,93;-123,767261480558;7365,1663598197;7241,39909833914;295,275301125659
7394;73,94;-125,397513118197;7351,96939814395;7226,57188502576;294,746224572276
7395;73,95;-127,118264932383;7366,19570293884;7239,07743800646;295,316568299355
7396;73,96;-128,677934100278;7355,44386917732;7226,76593507704;294,885518843512
7397;73,97;-129,941531490815;7361,65437913616;7231,71284764535;295,134503063101
7398;73,98;-130,955769647199;7329,16612057658;7198,21035092938;293,832023273702
7399;73,99;-131,673392333619;7283,11841706417;7151,44502473055;291,985934691786
7400;74;-132,32642068421;7274,90277249793;7142,57635181372;291,656563051728
7401;74,01;-132,954398719005;7263,13197000474;7130,17757128573;291,184662339528
7402;74,02;-133,471901046874;7234,01366778962;7100,54176674274;290,017286745442
7403;74,03;-134,023412623876;7285,81483146812;7151,79141884424;292,094036061964
7404;74,04;-134,561817557182;7329,20185653561;7194,64003897843;293,833455956353
7405;74,05;-134,901944553163;7333,3111778019;7198,40923324873;293,998201871794
7406;74,06;-134,908270155758;7345,07678399009;7210,16851383433;294,469894260047
7407;74,07;-134,561387943359;7344,4605562553;7209,89916831194;294,445189206411
7408;74,08;-133,825657461607;7248,32059534243;7114,49493788083;290,590862702176
7409;74,09;-132,492827474415;7229,64695980687;7097,15413233246;289,842221994486
7410;74,1;-130,642318594677;7223,73161347647;7093,08929488179;289,605071116469
7411;74,11;-128,361821618681;7258,56013218162;7130,19831056294;291,001373772242
7412;74,12;-125,844860078997;7258,3174608255;7132,4726007465;290,991644887074
7413;74,13;-123,749124228812;7249,9741432655;7126,22501903669;290,657154736471
7414;74,14;-122,395354374112;7280,72057377603;7158,32521940191;291,889803272023
7415;74,15;-121,927494506361;7262,38730084615;7140,45980633979;291,154807968384
7416;74,16;-122,259765989849;7227,20032868598;7104,94056269613;289,744134632209
7417;74,17;-123,13146535395;7246,27181188371;7123,14034652976;290,508725364992
7418;74,18;-123,787288884915;7273,11522293541;7149,3279340505;291,584898786514
7419;74,19;-123,784250515996;7289,3630911669;7165,5788406509;292,236288578723
7420;74,2;-123,084187150309;7275,98507031898;7152,90088316867;291,699953220993
7421;74,21;-121,873373083828;7299,08730697237;7177,21393388854;292,626140024012
7422;74,22;-120,395342504382;7289,09914544468;7168,7038029403;292,225706787518
7423;74,23;-118,913106722828;7280,68371325926;7161,77060653643;291,88832550497
7424;74,24;-117,717282778735;7262,6649497565;7144,94766697777;291,165939131159
7425;74,25;-116,903312607515;7257,1828763746;7140,27956376709;290,946158505773
7426;74,26;-116,377789717796;7230,34387031752;7113,96608059972;289,870161683942
7427;74,27;-115,921613956383;7183,88159510309;7067,95998114671;288,007452597048
7428;74,28;-115,684702635564;7197,96205527318;7082,27735263761;288,571949298629
7429;74,29;-116,271842638718;7136,44632568785;7020,17448304913;286,105735408829
7430;74,3;-117,602229455435;7139,32999538517;7021,72776592974;286,221343990716
7431;74,31;-119,371417584813;7154,57265105091;7035,20123346609;286,832434022057
7432;74,32;-121,347135001579;7191,01121338355;7069,66407838197;288,293284590764
7433;74,33;-123,205754312204;7244,30667759486;7121,10092328266;290,429941588693
7434;74,34;-124,6876755821;7265,8402620527;7141,1525864706;291,293239893779
7435;74,35;-125,841907206274;7291,66824459512;7165,82633738885;292,328703989239
7436;74,36;-126,683928370859;7294,90169927952;7168,21777090866;292,458335725844
7437;74,37;-127,068387026608;7302,36717519689;7175,29878817028;292,757632515876
7438;74,38;-126,904047612235;7303,10920506873;7176,20515745649;292,787381075942
7439;74,39;-126,176313729506;7338,48075371977;7212,30443999026;294,205454228532
7440;74,4;-125,133387998612;7327,22398296056;7202,09059496195;293,75416145207
7441;74,41;-124,128942073484;7334,58470620664;7210,45576413315;294,049258625278
7442;74,42;-123,35024247252;7312,23279426659;7188,88255179407;293,153152929032
7443;74,43;-122,811124811128;7318,68872116572;7195,87759635459;293,411976106413
7444;74,44;-122,53383904504;7300,53610404989;7178,00226500485;292,684223436176
7445;74,45;-122,561393121761;7345,72871239147;7223,16731926971;294,496030581431
7446;74,46;-123,071810979115;7344,48319304406;7221,41138206494;294,446096733043
7447;74,47;-124,06911482292;7346,73532207796;7222,66620725504;294,536386353965
7448;74,48;-125,151456873158;7354,63810719252;7229,48665031936;294,853215213007
7449;74,49;-126,094580755424;7382,5846056775;7256,49002492208;295,973612275669
7450;74,5;-126,659311296627;7368,67200762474;7242,01269632811;295,415845298147
7451;74,51;-126,885153650821;7299,12525734656;7172,24010369574;292,627661484305
7452;74,52;-127,158464473294;7305,88523679891;7178,72677232562;292,89867436723
7453;74,53;-127,480462521616;7330,8252326805;7203,34477015888;293,898538380375
7454;74,54;-127,727855607992;7302,90583082653;7175,17797521854;292,779227642921
7455;74,55;-127,905510276756;7312,42101805616;7184,51550777941;293,160698968514
7456;74,56;-127,858228869733;7300,15664275842;7172,29841388868;292,669010535119
7457;74,57;-127,375364782367;7294,90043834672;7167,52507356435;292,458285174058
7458;74,58;-126,226509532604;7310,70035706898;7184,47384753638;293,091716318795
7459;74,59;-124,223514185881;7323,89294188702;7199,66942770113;293,620617400517
7460;74,6;-121,152155500446;7281,67047344648;7160,51831794604;291,927885495497
7461;74,61;-117,136187000562;7273,7945814582;7156,65839445764;291,612134802999
7462;74,62;-112,733334213661;7262,47139411209;7149,73805989843;291,15817933343
7463;74,63;-108,739732029346;7299,87872640266;7191,13899437331;292,657868650248
7464;74,64;-105,433140336279;7330,35057774585;7224,91743740957;293,879509091434
7465;74,65;-103,513712485061;7333,36341983289;7229,84970734783;294,000296295827
7466;74,66;-103,50147208774;7325,50215873901;7222,00068665127;293,685132167371
7467;74,67;-104,669416725469;7301,60376277109;7196,93434604562;292,727026712436
7468;74,68;-106,718438542785;7332,25034894217;7225,53191039939;293,955672410042
7469;74,69;-109,615875848845;7382,62793473904;7273,01205889019;295,97534937176
7470;74,7;-112,766126882898;7373,77565414837;7261,00952726547;295,620454493714
7471;74,71;-115,99965184414;7365,6822907296;7249,68263888546;295,29598520085
7472;74,72;-119,235786631558;7363,37663175756;7244,140845126;295,203549522686
7473;74,73;-121,918715845996;7344,49341384344;7222,57469799744;294,446506492914
7474;74,74;-123,859686533422;7359,63847614171;7235,77878960829;295,053683929541
7475;74,75;-125,205457294852;7333,61222580165;7208,4067685068;294,010271122431
7476;74,76;-126,270772438188;7384,55082347551;7258,28005103732;296,0524394907
7477;74,77;-127,137696714571;7375,22252756719;7248,08483085261;295,678460784891
7478;74,78;-127,918036678489;7379,50415918261;7251,58612250413;295,850114757495
7479;74,79;-128,454292527583;7386,02260887283;7257,56831634524;296,111444522651
7480;74,8;-128,656599804184;7372,50588285473;7243,84928305054;295,569548365763
7481;74,81;-128,720444228983;7412,06607942622;7283,34563519724;297,155547701632
7482;74,82;-128,707249248458;7360,70303161086;7231,9957823624;295,09636279399
7483;74,83;-128,518665209078;7400,79598105374;7272,27731584466;296,703720610692
7484;74,84;-128,077178810642;7387,43119058714;7259,3540117765;296,167915669335
7485;74,85;-127,416411314282;7360,24607711149;7232,8296657972;295,078043129395
7486;74,86;-126,43704235749;7371,80155994421;7245,36451758672;295,541311507377
7487;74,87;-124,905147436706;7353,309519506;7228,40437206929;294,799951089694
7488;74,88;-122,873039294001;7371,1322054377;7248,2591661437;295,514476559758
7489;74,89;-120,489006713558;7350,27240434289;7229,78339762933;294,678190758627
7490;74,9;-117,648285467321;7382,481954893;7264,83366942568;295,969496925137
7491;74,91;-114,509717809617;7378,84445253771;7264,33473472809;295,823666600221
7492;74,92;-111,88174988424;7347,22544963817;7235,34369975393;294,556035952612
7493;74,93;-110,915252262057;7407,59322127995;7296,67796901789;296,976227307291
7494;74,94;-111,786734874815;7379,47741815412;7267,6906832793;295,849042688671
7495;74,95;-113,572448472735;7404,93608203321;7291,36363356048;296,869700508997
7496;74,96;-115,653341669253;7407,81506804068;7292,16172637143;296,985121318082
7497;74,97;-118,015278572355;7403,12242786189;7285,10714928954;296,796989689524
7498;74,98;-120,233949685811;7399,07757316221;7278,8436234764;296,634828289346
7499;74,99;-122,101353171262;7403,86042236203;7281,75906919077;296,826576468371
7500;75;-123,765872273145;7402,45562025598;7278,68974798284;296,77025684915
7501;75,01;-124,871097460677;7439,02930096526;7314,15820350458;298,236524419645
7502;75,02;-125,122482308983;7429,23374413897;7304,11126182999;297,843812856828
7503;75,03;-124,652333220297;7449,74039248947;7325,08805926917;298,66594048721
7504;75,04;-124,059573202327;7490,05555739421;7365,99598419189;300,28220709622
7505;75,05;-123,560951598976;7488,10522045855;7364,54426885958;300,204016557427
7506;75,06;-122,666818155952;7510,65827442344;7387,99145626749;301,108186195348
7507;75,07;-120,775192140513;7483,84695409978;7363,07176195927;300,033299316304
7508;75,08;-117,785498212974;7489,37251499219;7371,58701677921;300,254823390125
7509;75,09;-114,983450021141;7438,01299615695;7323,02954613581;298,195779962066
7510;75,1;-113,613325799766;7428,0669382296;7314,45361242984;297,797034691962
7511;75,11;-114,197683666841;7459,30144267666;7345,10375900982;299,049250494775
7512;75,12;-116,733071363132;7488,9607505887;7372,22767922556;300,238315431948
7513;75,13;-120,172401781519;7489,63294773908;7369,46054595756;300,265264343391
7514;75,14;-123,72020676751;7481,78707402856;7358,06686726105;299,950717107214
7515;75,15;-126,779877582585;7516,10260603823;7389,32272845564;301,326453723663
7516;75,16;-128,865241601166;7497,21823973221;7368,35299813104;300,569364653958
7517;75,17;-129,907147440865;7478,45496267887;7348,54781523801;299,81713014745
7518;75,18;-130,025452471781;7444,22883275875;7314,20338028697;298,444977730953
7519;75,19;-129,378386571175;7417,40953443375;7288,03114786257;297,369771007572
7520;75,2;-128,219722292398;7452,32271529384;7324,10299300144;298,769467835598
7521;75,21;-127,194329419753;7454,1550181323;7326,96068871254;298,842926294775
7522;75,22;-126,61088526756;7475,82403430587;7349,21314903831;299,71165416366
7523;75,23;-126,625790758761;7440,72592932999;7314,10013857123;298,304543582665
7524;75,24;-127,083492480869;7430,24153317678;7303,15804069591;297,884215910482
7525;75,25;-127,487224014315;7413,0229399756;7285,53571596129;297,193908992206
7526;75,26;-127,406476947035;7386,45188939787;7259,04541245083;296,128654715892
7527;75,27;-126,173556537962;7377,73348426803;7251,55992773007;295,779127010164
7528;75,28;-123,333477700218;7370,92185578584;7247,58837808562;295,506043477088
7529;75,29;-119,073967669891;7364,75099051903;7245,67702284914;295,258648644324
7530;75,3;-114,139411690602;7397,89447877023;7283,75506707963;296,587397106425
7531;75,31;-109,817537077985;7412,64279825474;7302,82526117675;297,1786688122
7532;75,32;-106,827715492998;7449,3276945882;7342,4999790952;298,649395104375
7533;75,33;-105,663615817498;7413,4741710419;7307,8105552244;297,211999199877
7534;75,34;-107,003692419516;7422,04110077167;7315,03740835215;297,555454137905
7535;75,35;-110,542944914938;7441,40543665878;7330,86249174384;298,331785564899
7536;75,36;-115,011153056493;7446,25651624203;7331,24536318554;298,526269153558
7537;75,37;-119,143566875828;7408,23230362355;7289,08873674773;297,001848620135
7538;75,38;-122,555203263996;7394,17987098336;7271,62466771936;296,43847556423
7539;75,39;-125,451988099172;7389,54895106435;7264,09696296518;296,252818349338
7540;75,4;-127,957324111996;7352,23264812025;7224,27532400825;294,75677847048
7541;75,41;-129,95765822901;7348,64827314791;7218,6906149189;294,613078064054
7542;75,42;-131,464850758177;7332,5532233386;7201,08837258043;293,967814882355
7543;75,43;-132,493475845414;7353,52049963605;7221,02702379063;294,80840944873
7544;75,44;-132,946449389352;7384,42594337985;7251,4794939905;296,047432949633
7545;75,45;-132,965814320617;7376,62431365574;7243,65849933512;295,734659489603
7546;75,46;-132,716344390792;7346,92328152521;7214,20693713441;294,543921795756
7547;75,47;-132,286609673584;7352,7241670657;7220,43755739212;294,776483850853
7548;75,48;-131,69800629444;7338,17724479668;7206,47923850224;294,193286317546
7549;75,49;-130,957572899649;7361,22115918087;7230,26358628122;295,11713493501
7550;75,5;-130,109043680853;7383,16597264321;7253,05692896236;295,996919733706
7551;75,51;-129,152395511493;7336,82892131005;7207,67652579856;294,139230970514
7552;75,52;-127,965274610488;7311,01513360168;7183,04985899119;293,104335957095
7553;75,53;-126,333780811757;7310,14995584947;7183,81617503772;293,069650301832
7554;75,54;-124,070553661973;7323,75613579944;7199,68558213747;293,615132737071
7555;75,55;-121,286354028884;7327,57380381775;7206,28744978887;293,768186044849
7556;75,56;-118,035717495025;7297,15066312972;7179,11494563469;292,548498452067
7557;75,57;-114,441518018313;7339,27496869121;7224,83345067289;294,237294930207
7558;75,58;-110,970646117127;7344,04597366704;7233,07532754991;294,428568264995
7559;75,59;-107,968245103076;7340,64849513003;7232,68025002695;294,292360683377
7560;75,6;-105,165713843369;7352,22408089388;7247,05836705051;294,75643500365
7561;75,61;-102,030269235798;7378,44901750227;7276,41874826647;295,807813299229
7562;75,62;-98,4127176309269;7405,26110694623;7306,84838931531;296,882731012909
7563;75,63;-95,104757328884;7387,6277417242;7292,52298439531;296,175795558715
7564;75,64;-93,5385397046074;7443,36527387044;7349,82673416583;298,410356977215
7565;75,65;-94,5135822104455;7409,13211511099;7314,61853290054;297,037922769031
7566;75,66;-97,7277455155776;7357,84065233371;7260,11290681813;294,981607761761
7567;75,67;-101,590317191072;7363,81138532137;7262,2210681303;295,220979134347
7568;75,68;-104,631712677799;7377,76853527387;7273,13682259607;295,780532232504
7569;75,69;-106,845782307434;7392,26362625746;7285,41784395002;296,361651808889
7570;75,7;-108,674115218659;7359,14769170498;7250,47357648632;295,0340079962
7571;75,71;-110,376611903956;7386,5022215156;7276,12560961164;296,130672570003
7572;75,72;-112,352144836322;7455,05789797345;7342,70575313712;298,87912345638
7573;75,73;-114,701332343097;7533,12666785376;7418,42533551066;302,008961725979
7574;75,74;-117,045235939371;7569,65270696586;7452,60747102648;303,473319307443
7575;75,75;-119,059449754804;7573,21587906892;7454,15642931411;303,616169674196
7576;75,76;-120,528293432919;7562,16984425608;7441,64155082316;303,173325467254
7577;75,77;-121,336768449769;7561,52938709331;7440,19261864354;303,147649036831
7578;75,78;-121,59349468933;7582,38602904472;7460,7925343554;303,983808185424
7579;75,79;-121,145342996128;7588,76066389996;7467,61532090383;304,23937230095
7580;75,8;-120,055859584713;7593,31118967735;7473,25533009264;304,421806451593
7581;75,81;-118,484490012965;7613,36983028966;7494,8853402767;305,225973100059
7582;75,82;-116,745279628211;7599,90326228098;7483,15798265277;304,686087817143
7583;75,83;-115,522458124706;7627,12469655868;7511,60223843397;305,77741648655
7584;75,84;-114,873195619126;7579,69785855508;7464,82466293595;303,876037320242
7585;75,85;-114,862208064537;7639,12913139629;7524,26692333175;306,258683702842
7586;75,86;-115,476676353117;7661,05222949458;7545,57555314147;307,137597915547
7587;75,87;-116,192241540102;7719,10663950366;7602,91439796355;309,465044786349
7588;75,88;-116,768551981001;7707,45016550835;7590,68161352735;308,997727593379
7589;75,89;-117,192720459108;7727,44127501746;7610,24855455835;309,799186866905
7590;75,9;-117,517763300433;7726,0578609705;7608,54009767006;309,743724711763
7591;75,91;-117,966968533439;7687,29805330651;7569,33108477307;308,189813595512
7592;75,92;-118,661973731811;7700,54462782401;7581,8826540922;308,720879166669
7593;75,93;-119,37943520749;7657,5537150959;7538,17427988841;306,99733972692
7594;75,94;-120,102354022762;7644,74697338402;7524,64461936126;306,483907398216
7595;75,95;-120,89548456088;7618,99643845718;7498,1009538963;305,451548238462
7596;75,96;-121,672795499311;7650,68099004233;7529,00819454302;306,721806784335
7597;75,97;-122,367612835836;7694,43398390326;7572,06637106743;308,475898654943
7598;75,98;-122,660879826553;7714,53040607611;7591,86952624955;309,28157999583
7599;75,99;-122,348265880305;7685,17254904623;7562,82428316593;308,104600461167
7600;76;-121,44736820817;7689,16851287875;7567,72114467058;308,264801788101
7601;76,01;-119,920198102166;7652,86529528298;7532,94509718081;306,809377296144
7602;76,02;-117,857534077583;7698,96021003101;7581,10267595343;308,657358613557
7603;76,03;-115,610232540491;7723,68585084546;7608,07561830497;309,648628963788
7604;76,04;-113,372720282185;7707,68398307163;7594,31126278944;309,007101523041
7605;76,05;-111,564420415218;7667,94388617288;7556,37946575766;307,413889841828
7606;76,06;-110,539004813127;7630,08320715879;7519,54420234567;305,896025498981
7607;76,07;-110,494644605063;7639,6885336763;7529,19388907123;306,281110579386
7608;76,08;-111,721894082801;7641,5125842329;7529,79069015009;306,354238198106
7609;76,09;-113,956557747387;7605,33925539542;7491,38269764803;304,904021048433
7610;76,1;-116,446620806346;7587,31145996443;7470,86483915808;304,181272577529
7611;76,11;-118,602236313333;7600,87162927149;7482,26939295815;304,724910409975
7612;76,12;-120,036274915716;7606,15774433396;7486,12146941825;304,936834912505
7613;76,13;-120,599054945103;7598,2602514085;7477,6611964634;304,620218221479
7614;76,14;-120,338560892045;7601,28386781207;7480,94530692002;304,74143737668
7615;76,15;-119,553228339099;7600,66948579084;7481,11625745174;304,71680631915
7616;76,16;-118,42383490882;7607,43081499283;7489,00698008401;304,987873314598
7617;76,17;-116,994854304346;7657,06324313707;7540,06838883273;306,977676321063
7618;76,18;-115,440863972478;7618,71296266854;7503,27209869606;305,440183471563
7619;76,19;-114,005290196164;7632,10531722112;7518,10002702495;305,977093478765
7620;76,2;-112,619134961869;7639,84838380968;7527,22924884781;306,287519096718
7621;76,21;-111,263206069956;7631,70127014237;7520,43806407242;305,960894914196
7622;76,22;-110,026265810966;7676,72617755755;7566,69991174659;307,765978797664
7623;76,23;-108,801174839513;7632,28465638392;7523,48348154441;305,984283326586
7624;76,24;-107,599131040894;7654,56880638092;7546,96967534003;306,877672393341
7625;76,25;-106,437994539168;7690,66110587524;7584,22311133607;308,324641013037
7626;76,26;-105,455337509321;7648,07189495054;7542,61655744122;306,617206113929
7627;76,27;-105,174455315525;7614,76206408383;7509,58760876831;305,281788845791
7628;76,28;-105,589810904413;7600,46964820746;7494,87983730305;304,708794673557
7629;76,29;-106,439281716374;7580,18233919883;7473,74305748246;303,895460529574
7630;76,3;-107,459153023146;7580,70108663361;7473,24193361047;303,916257521459
7631;76,31;-108,878563168229;7596,24591836291;7487,36735519469;304,539462028401
7632;76,32;-110,370981362908;7598,61517230194;7488,24419093903;304,634447278715
7633;76,33;-111,686574290583;7601,49336661948;7489,8067923289;304,749836348328
7634;76,34;-112,880856613847;7607,07926680484;7494,198410191;304,973779471771
7635;76,35;-113,768600121614;7605,7669627127;7491,99836259109;304,921168170539
7636;76,36;-114,485026114119;7610,21268578862;7495,7276596745;305,099400698609
7637;76,37;-115,231429942866;7610,8263503572;7495,59492041433;305,124002992899
7638;76,38;-115,928611733449;7626,76481387977;7510,83620214632;305,76298850744
7639;76,39;-116,516291037343;7644,57930139143;7528,06301035409;306,477185296408
7640;76,4;-116,967642107058;7657,13805479086;7540,1704126838;306,980675578992
