step;time_ps;potential_energy_kJ_mol;kinetic_energy_kJ_mol;total_energy_kJ_mol;temperature_K
1512;15,12;1,58078549461683;39572327048564,2;39572327048565,8;1586485656217,26
1513;15,13;1,6110551823593;38788741273475,5;38788741273477,1;1555071087367,96
1514;15,14;1,59843091676051;38020670708656,9;38020670708658,5;1524278535478,05
1515;15,15;1,44917864151874;37267810723224,2;37267810723225,6;1494095787656,24
1516;15,16;1,23848833152076;36529856449316;36529856449317,2;1464510621510,65
1517;15,17;0,994123989528233;35806516091353,7;35806516091354,7;1435511338727,46
1518;15,18;0,675972818637539;35097500191407;35097500191407,7;1407086334711,02
1519;15,19;1164560,2281551;34406893850445,7;34406895015005,9;1379399384366,06
1520;15,2;100,460333155447;33738450280274,2;33738450280374,6;1352600956900,17
1521;15,21;563,235923188401;33070382396490,7;33070382397053,9;1325817590996,48
1522;15,22;32,9451392968679;32415543464831,4;32415543464864,3;1299564584168,37
1523;15,23;26,6533919370505;31773670997385,3;31773670997411,9;1273831413069,43
1524;15,24;24,7828736579045;31144513738453,4;31144513738478,2;1248608004661,44
1525;15,25;27,1880951635728;30527808847098,8;30527808847126;1223883821444,91
1526;15,26;33,6428704715006;29923319138879,1;29923319138912,8;1199649354509,36
1527;15,27;39,9033258284171;29330796094314,6;29330796094354,5;1175894640513,74
1528;15,28;35,6503455575065;28750007817448,1;28750007817483,7;1152610382567,09
1529;15,29;22,4533536660118;28180721052143,6;28180721052166;1129787229247,81
1530;15,3;11,2027003265532;27622705329942,1;27622705329953,3;1107415940894,46
1531;15,31;5,58768256537968;27075737374166,3;27075737374171,8;1085487566169,78
1532;15,32;3,46179850107077;26539603146697,4;26539603146700,9;1063993524117,55
1533;15,33;3,55803575915434;26014082793315,9;26014082793319,4;1042925000609,52
1534;15,34;3,549118944678;25498968139211,4;25498968139215;1022273649754,13
1535;15,35;4,12589255492557;24994056796406,5;24994056796410,7;1002031357658,49
1536;15,36;5,22498645867644;24499140338822,1;24499140338827,4;982189768357,462
1537;15,37;6,86872995505497;24014024612003,4;24014024612010,3;962741098046,545
1538;15,38;8,54191563123889;23538514037875,6;23538514037884,1;943677505847,188
1539;15,39;10,2196740643821;23072419027182,9;23072419027193,1;924991390977,297
1540;15,4;11,6095480103057;22615554126503,2;22615554126514,8;906675318463,593
1541;15,41;12,4925199846825;22167736697851,8;22167736697864,3;888721966205,9
1542;15,42;12,6187336221571;21728787236732,3;21728787236744,9;871124137728,041
1543;15,43;11,8025836789637;21298530439377,7;21298530439389,5;853874804964,382
1544;15,44;9,97836907286769;20876793285175,9;20876793285185,9;836967031382,76
1545;15,45;7,34625082356568;20463403604916,9;20463403604924,3;820393914584,389
1546;15,46;4,58797421399305;20058201429553,6;20058201429558,2;804149041284,596
1547;15,47;2,26289140580527;19661021798883,2;19661021798885,5;788225798099,354
1548;15,48;0,859899914173186;19271706722234,1;19271706722235;772617851058,61
1549;15,49;0,0049931106639504;18890099971140,1;18890099971140,1;757318936840,517
1550;15,5;0,0148723923913363;18516052218070;18516052218070;742323068787,122
1551;15,51;0;18149410416452,2;18149410416452,2;727624111141,228
1552;15,52;0;17790028061405,1;17790028061405,1;713216190407,125
1553;15,53;0;17437762582425,2;17437762582425,2;699093590821,401
1554;15,54;0;17092471701685,7;17092471701685,7;685250608354,297
1555;15,55;0;16754018840921,8;16754018840921,8;671681767475,958
1556;15,56;0;16422267418097,7;16422267418097,7;658381592505,348
1557;15,57;0;16097085633008,5;16097085633008,5;645344799468,786
1558;15,58;0;15778341785243,9;15778341785243,9;632566108393,445
1559;15,59;0,350254236243358;15465909494078,8;15465909494079,1;620040452576,836
1560;15,6;0,827946975994706;15159666389623,8;15159666389624,6;607762926114,037
1561;15,61;1,3804814048046;14859484696413;14859484696414,4;595728406386,315
1562;15,62;2,01099870797485;14565246540318,7;14565246540320,7;583932167727,35
1563;15,63;2,61043877148095;14276836350333;14276836350335,6;572369576804,717
1564;15,64;2,974027501498;13994135346307,2;13994135346310,1;561035871629,005
1565;15,65;3,18883819416889;13717033844545;13717033844548,2;549926654894,734
1566;15,66;3,29930639784646;13445418591280,8;13445418591284,1;539037386169,533
1567;15,67;3,19440096338114;13179180830973,5;13179180830976,7;528363705358,378
1568;15,68;1012,62678943762;12918215471765,4;12918215472778,1;517901399246,203
1569;15,69;78,5864889473662;12662418782182,3;12662418782260,9;507646309156,771
1570;15,7;67,4059479783169;12411687491316,6;12411687491384;497594294878,33
1571;15,71;49,1375561649455;12165919660723,1;12165919660772,2;487741269618,591
1572;15,72;31,786004391595;11925016818412,7;11925016818444,5;478083285558,205
1573;15,73;19,4329307938594;11688885404507,4;11688885404526,8;468616591808,217
1574;15,74;12,1420400874452;11457428665565,9;11457428665578;459337309447,215
1575;15,75;8,44161546133783;11230555294841,5;11230555294849,9;450241777916,048
1576;15,76;6,39090998476515;11008173607042,1;11008173607048,5;441326321479,379
1577;15,77;5,3962103599279;10790197962402,7;10790197962408,1;432587506771,8
1578;15,78;4,85508678555821;10576537571029,1;10576537571034;424021693955,181
1579;15,79;5,05873356591519;10367108189056,8;10367108189061,8;415625505626,862
1580;15,8;5,59975211395253;10161823949212,1;10161823949217,7;407395499300,44
1581;15,81;6,09882370228232;9960606712514,79;9960606712520,89;399328542322,846
1582;15,82;6,69928673097712;9763372247183,95;9763372247190,65;391421257775,869
1583;15,83;7,8921444482934;9570046053388,47;9570046053396,37;383670658902,793
1584;15,84;9,03070274890224;9380547371177,46;9380547371186,49;376073507973,789
1585;15,85;9,71134131668459;9194800420126,94;9194800420136,65;368626766892,171
1586;15,86;10,1364276849472;9012731424313,08;9012731424323,21;361327477923,239
1587;15,87;10,2541023211086;8834267673167,7;8834267673177,96;354172726043,234
1588;15,88;10,2363387381918;8659337723388,5;8659337723398,73;347159647034,084
1589;15,89;9,91891357152067;8487871577142;8487871577151,92;340285434627,695
1590;15,9;9,7210255457529;8319800312583,89;8319800312593,61;333547325693,224
1591;15,91;9,32700403264256;8155058276843,74;8155058276853,06;326942688155,557
1592;15,92;8,42641697382164;7993577006121,11;7993577006129,54;320468777247,19
1593;15,93;7,61930126875171;7835294406874,81;7835294406882,43;314123103589,311
1594;15,94;6,44776979445365;7680146132619,63;7680146132626,08;307903087480,816
1595;15,95;5,32597129601703;7528068734916,33;7528068734921,66;301806185223,968
1596;15,96;4,31917595383938;7379002773624,18;7379002773628,5;295830013816,863
1597;15,97;3,44618501184597;7232886653054,42;7232886653057,87;289972103839,985
1598;15,98;3,11247439492089;7089665293886,46;7089665293889,57;284230247120,135
1599;15,99;2,65815229814129;6949280783154,56;6949280783157,21;278602121881,053
1600;16;2,033742298389;6811676391859,32;6811676391861,35;273085453812,62
1601;16,01;1,50360165462427;6676796576288;6676796576289,5;267678016123,789
1602;16,02;1,05583644742162;6544587758712,48;6544587758713,54;262377660841,382
1603;16,03;0,736970402615622;6414997765408,84;6414997765409,58;257182296279,849
1604;16,04;0,426065990976401;6287973364600,92;6287973364601,35;252089788335,496
1605;16,05;0,143835169039458;6163461225548,63;6163461225548,78;247097998937,087
1606;16,06;0;6041416281190,03;6041416281190,03;242205121310,731
1607;16,07;0;5921788764517,3;5921788764517,3;237409160258,017
1608;16,08;0;5804529211455,77;5804529211455,77;232708132725,361
1609;16,09;0;5689593219358,5;5689593219358,5;228100258575,791
1610;16,1;0;5576932480437,33;5576932480437,33;223583601112,156
1611;16,11;0,0361129226607994;5466501216415,72;5466501216415,76;219156325047,415
1612;16,12;0,186838713641212;5358257400894,24;5358257400894,43;214816745510,222
1613;16,13;0,362861989351478;5252157688123,32;5252157688123,69;210563124735,451
1614;16,14;0,527654448478126;5148158046656,7;5148158046657,22;206393697467,854
1615;16,15;0,666895006664796;5046218371864,09;5046218371864,76;202306855881,322
1616;16,16;0,735790282712011;4946296887654,32;4946296887655,05;198300925139,564
1617;16,17;4142673,25910499;5398232269204,11;5398236411877,37;216419369361,606
1618;16,18;49,7550546532497;6094344612646,81;6094344612696,56;244327059668,327
1619;16,19;36,3673677689852;5973668636839,73;5973668636876,1;239489065065,862
1620;16,2;25,0460620800783;5855382948303,71;5855382948328,76;234746898956,503
1621;16,21;17,0172527849826;5739438259094,26;5739438259111,28;230098585347,864
1622;16,22;12,2054514259992;5625789374509,98;5625789374522,19;225542312348,887
1623;16,23;10,1413403095139;5514390856705,79;5514390856715,93;221076258320,694
1624;16,24;9,33551966416245;5405199196725,11;5405199196734,45;216698678955,06
1625;16,25;9,13560522838195;5298170171878,67;5298170171887,81;212407801329,658
1626;16,26;9,20054543137726;5193259835015,22;5193259835024,42;208201863568,693
1627;16,27;9,38223446548388;5090425873582,27;5090425873591,65;204079169328,722
1628;16,28;9,29781296337291;4989629250702,31;4989629250711,61;200038153590,68
1629;16,29;9,08605902899418;4890828385480,94;4890828385490,02;196077149343,869
1630;16,3;8,54442118469904;4793983896777,54;4793983896786,08;192194577767,446
1631;16,31;8,46496502511176;4699056988984,95;4699056988993,42;188388883515,067
1632;16,32;9,73291224583056;4606010306272,89;4606010306282,62;184658568962,169
1633;16,33;10,9884182761659;4514804833113,74;4514804833124,73;181002069945,624
1634;16,34;12,6126377987205;4425405721583,95;4425405721596,56;177417989384,819
1635;16,35;14,43724145263;4337776483692,41;4337776483706,85;173904864447,547
1636;16,36;16,1582272182437;4251883360227,66;4251883360243,82;170461341700,52
1637;16,37;17,2065610671981;4167689993177,12;4167689993194,33;167085963522,472
1638;16,38;17,3121620377951;4085165330546,74;4085165330564,05;163777485014,584
1639;16,39;16,5476388276026;4004273391277,67;4004273391294,22;160534463667,963
1640;16,4;15,0156381843565;3924983943429,84;3924983943444,86;157355687460,398
1641;16,41;13,0450298822248;3847264378596,07;3847264378609,12;154239849095,247
1642;16,42;10,6575664450323;3771083982527,8;3771083982538,46;151185717214,174
1643;16,43;8,15732897226285;3696411605835,31;3696411605843,47;148192043013,693
1644;16,44;5,77512723008444;3623217155054,85;3623217155060,62;145257620023,218
1645;16,45;3,75751119265917;3551473757265,92;3551473757269,68;142381370886,27
1646;16,46;2,42622185036358;3481149117209,24;3481149117211,67;139562000860,554
1647;16,47;1,50811611588406;3412217866400,51;3412217866402,02;136798492903,619
1648;16,48;0,811574543706324;3344650743313,39;3344650743314,2;134089673897,902
1649;16,49;0,513660177295331;3278422625853,58;3278422625854,1;131434536678,923
1650;16,5;0,314764816787947;3213506556204,73;3213506556205,05;128832000486,661
1651;16,51;0,136193254555811;3149874699583,42;3149874699583,55;126280949402,799
1652;16,52;0;3087503565677,62;3087503565677,62;123780441682,287
1653;16,53;0;3026367091215,36;3026367091215,36;121329432428,092
1654;16,54;0;2966439962384,32;2966439962384,32;118926906789,606
1655;16,55;0;2907700189937,17;2907700189937,17;116571983200,642
1656;16,56;0;2850124115866,73;2850124115866,73;114263713193,12
1657;16,57;0;2793688875699,75;2793688875699,75;112001180112,358
1658;16,58;0;2738370092994,45;2738370092994,45;109783406687,67
1659;16,59;0;2684147066235,4;2684147066235,4;107609562979,052
1660;16,6;0;2630997512234,16;2630997512234,16;105478755635,985
1661;16,61;0;2578900287825,43;2578900287825,43;103390137012,376
1662;16,62;0;2527834842696,08;2527834842696,08;101342883230,039
1663;16,63;0;2477780189160,81;2477780189160,81;99336152876,1941
1664;16,64;0;2428717152659,9;2428717152659,9;97369177227,6899
1665;16,65;0;2380625666192,92;2380625666192,92;95441151782,7272
1666;16,66;6844,69880171168;2333486934715,62;2333486941560,32;93551323033,2265
1667;16,67;82,030162242203;2287281508417,68;2287281508499,71;91698911221,0243
1668;16,68;34,6847788588491;2241990389868,18;2241990389902,86;89883154724,2017
1669;16,69;18,8294956603073;2197596001575,89;2197596001594,72;88103348847,3371
1670;16,7;11,6991882095807;2154080138695,3;2154080138707;86358763743,882
1671;16,71;8,14229740013959;2111426860035,97;2111426860044,11;84648760318,9981
1672;16,72;5,35718580391562;2069617552307,54;2069617552312,9;82972592351,2634
1673;16,73;3,62186442707916;2028636091965,87;2028636091969,49;81329613435,1359
1674;16,74;3,18246321474012;1988466666187,17;1988466666190,35;79719189622,0964
1675;16,75;3,23766623224476;1949091485788,17;1949091485791,41;78140607729,823
1676;16,76;3,36454815148889;1910496728875,34;1910496728878,71;76593313627,754
1677;16,77;3,34207877421203;1872665502254,87;1872665502258,21;75076630054,4875
1678;16,78;3,09537544951329;1835585077078,08;1835585077081,18;73590046700,4881
1679;16,79;2,69120615457287;1799238402301,71;1799238402304,4;72132879976,0463
1680;16,8;2,53278860676284;1763611147087,45;1763611147089,98;70704555346,6037
1681;16,81;2,84766235672561;1728689696425,04;1728689696427,89;69304526975,7115
1682;16,82;3,25074695741115;1694459379940,48;1694459379943,73;67932206716,5597
1683;16,83;3,70619102738563;1660906341078,46;1660906341082,17;66587039048,968
1684;16,84;4,33548227796572;1628017756223,99;1628017756228,33;65268509864,1447
1685;16,85;4,86997647350884;1595780720942,62;1595780720947,49;63976101813,1827
1686;16,86;5,4563058785069;1564182765733,54;1564182765738,99;62709314984,0057
1687;16,87;5,89431666769777;1533211078814,59;1533211078820,49;61467635742,2098
1688;16,88;5,97913639295551;1502852105227,3;1502852105233,28;60250520658,8686
1689;16,89;5,55047118699028;1473093611035,4;1473093611040,95;59057479265,8738
1690;16,9;4,96057133248497;1443924930848,46;1443924930853,42;57888083979,35
1691;16,91;4,20245939755304;1415333022773,61;1415333022777,81;56741811939,574
1692;16,92;3,17822601532697;1387307265226,41;1387307265229,59;55618237318,8882
1693;16,93;2,09355912730244;1359836907790,21;1359836907792,31;54516929124,6491
1694;16,94;1,40825628256952;1332910887604,68;1332910887606,08;53437443838,1016
1695;16,95;0,975054865792259;1306517645856,64;1306517645857,61;52379318057,3521
1696;16,96;0,56778334781647;1280646921124,41;1280646921124,98;51342140393,9497
1697;16,97;0,165413858212033;1255288357770,69;1255288357770,85;50325495682,2656
1698;16,98;0;1230432272476,08;1230432272476,08;49328995710,4238
1699;16,99;0;1206068750012,9;1206068750012,9;48352242969,1626
1700;17;0;1182187066584,57;1182187066584,57;47394807533,0594
1701;17,01;0;1158778204331,98;1158778204331,98;46456327869,0629
1702;17,02;0;1135832552038,2;1135832552038,2;45536418655,9415
1703;17,03;0;1113341780648,28;1113341780648,28;44634745975,3434
1704;17,04;0;1091296339548,57;1091296339548,57;43750926935,6711
1705;17,05;0;1069687027733,25;1069687027733,25;42884592661,3772
1706;17,06;0;1048505549651,38;1048505549651,38;42035410577,3131
1707;17,07;0;1027743601468,11;1027743601468,11;41203047776,221
1708;17,08;0;1007392601623,97;1007392601623,97;40387160216,6447
1709;17,09;0;987444934967,285;987444934967,285;39587442601,1756
1710;17,1;0;967892462852,811;967892462852,811;38803568645,1373
1711;17,11;0;948726561807,535;948726561807,535;38035192626,7269
1712;17,12;0;929940571706,068;929940571706,068;37282047536,2893
1713;17,13;0,063446375112743;911526526289,387;911526526289,45;36543814000,2466
1714;17,14;0,34338292373839;893476776339,627;893476776339,97;35820185355,45
1715;17,15;5518771835,5181;7,92479381396558e+17;7,9247938691533e+17;3,17711205077889e+16
1716;17,16;112,882001262915;3,10714643638778e+18;3,10714643638778e+18;1,24567939788991e+17
1717;17,17;163,154569358254;3,04562081406072e+18;3,04562081406072e+18;1,22101329291409e+17
1718;17,18;191,293851661503;2,98531348243982e+18;2,98531348243982e+18;1,19683561024613e+17
1719;17,19;13,4758366492641;2,92620031371281e+18;2,92620031371281e+18;1,17313667685668e+17
1720;17,2;9,75114250846356;2,86825766595035e+18;2,86825766595035e+18;1,14990701451067e+17
1721;17,21;10,2038708104006;2,81146235899437e+18;2,81146235899437e+18;1,12713733010077e+17
1722;17,22;11,0509815118866;2,75579167391911e+18;2,75579167391911e+18;1,10481851543129e+17
1723;17,23;12,4290241273579;2,70122334171402e+18;2,70122334171402e+18;1,08294164268109e+17
1724;17,24;13,0119078308198;2,64773553599307e+18;2,64773553599307e+18;1,06149796148067e+17
1725;17,25;12,1873966499525;2,59530685928325e+18;2,59530685928325e+18;1,04047889341513e+17
1726;17,26;10,5851173497266;2,54391633975736e+18;2,54391633975736e+18;1,0198760307143e+17
1727;17,27;8,85785727987952;2,49354342098714e+18;2,49354342098714e+18;9,9968113214473e+16
1728;17,28;6,84484811522351;2,44416795288583e+18;2,44416795288583e+18;9,79886119378458e+16
1729;17,29;4,81570458720338;2,39577018422079e+18;2,39577018422079e+18;9,60483073991266e+16
1730;17,3;3,03008483174919;2,34833075642332e+18;2,34833075642332e+18;9,41464234980996e+16
1731;17,31;2,11863390203667;2,30183069201938e+18;2,30183069201938e+18;9,22821994129329e+16
1732;17,32;1,63897797701373;2,25625139051204e+18;2,25625139051204e+18;9,04548894351029e+16
1733;17,33;1,13591906712589;2,21157462001028e+18;2,21157462001028e+18;8,86637626337861e+16
1734;17,34;0,661160311760582;2,16778250877544e+18;2,16778250877544e+18;8,69081025169504e+16
1735;17,35;0,217626572605845;2,12485753935038e+18;2,12485753935038e+18;8,51872067959872e+16
1736;17,36;0,119539355421629;2,08278254117785e+18;2,08278254117785e+18;8,35003870897779e+16
1737;17,37;0;2,04154068346665e+18;2,04154068346665e+18;8,18469686386901e+16
1738;17,38;0;2,00111546984657e+18;2,00111546984657e+18;8,02262900902928e+16
1739;17,39;0;1,96149072936143e+18;1,96149072936143e+18;7,8637703138258e+16
1740;17,4;0;1,92265061082799e+18;1,92265061082799e+18;7,70805722962059e+16
1741;17,41;0;1,88457957798409e+18;1,88457957798409e+18;7,5554274703191e+16
1742;17,42;0;1,84726240265117e+18;1,84726240265117e+18;7,40581998495801e+16
1743;17,43;0;1,81068415589125e+18;1,81068415589125e+18;7,25917492225303e+16
1744;17,44;0;1,77483020770087e+18;1,77483020770087e+18;7,11543362937181e+16
1745;17,45;0;1,73968621500708e+18;1,73968621500708e+18;6,97453860380892e+16
1746;17,46;0;1,70523812008453e+18;1,70523812008453e+18;6,83643348703989e+16
1747;17,47;0;1,67147214318078e+18;1,67147214318078e+18;6,7010630349555e+16
1748;17,48;0;1,63837477754339e+18;1,63837477754339e+18;6,56837309792485e+16
1749;17,49;0;1,60593278306474e+18;1,60593278306474e+18;6,43831059531721e+16
1750;17,5;0;1,57413318428151e+18;1,57413318428151e+18;6,31082350748143e+16
1751;17,51;0;1,54296325943747e+18;1,54296325943747e+18;6,18586083189819e+16
1752;17,52;0;1,512410539512e+18;1,512410539512e+18;6,06337257928493e+16
1753;17,53;0;1,48246280375424e+18;1,48246280375424e+18;5,94330975569215e+16
1754;17,54;0;1,45310807379605e+18;1,45310807379605e+18;5,82562433890167e+16
1755;17,55;0;1,42433460632162e+18;1,42433460632162e+18;5,71026924903851e+16
1756;17,56;0;1,39613089156295e+18;1,39613089156295e+18;5,59719834253924e+16
1757;17,57;0;1,36848564732276e+18;1,36848564732276e+18;5,48636638818926e+16
1758;17,58;0;1,34138781563231e+18;1,34138781563231e+18;5,37772905372386e+16
1759;17,59;0;1,31482655720317e+18;1,31482655720317e+18;5,27124288358482e+16
1760;17,6;0;1,28879124669052e+18;1,28879124669052e+18;5,16686527993065e+16
1761;17,61;0;1,26327147039109e+18;1,26327147039109e+18;5,06455449340746e+16
1762;17,62;0;1,23825701907192e+18;1,23825701907192e+18;4,96426959439887e+16
1763;17,63;0;1,21373788712777e+18;1,21373788712777e+18;4,86597046964796e+16
1764;17,64;11140,9111382738;1,1897042670057e+18;1,18970426700571e+18;4,76961779990518e+16
1765;17,65;4652,08859653579;1,166146544936e+18;1,166146544936e+18;4,67517304281302e+16
1766;17,66;94,8407315095746;1,14305529610954e+18;1,14305529610954e+18;4,58259841357185e+16
1767;17,67;50,3702150752815;1,12042128496361e+18;1,12042128496361e+18;4,49185688608569e+16
1768;17,68;29,6969927618528;1,09823545721325e+18;1,09823545721325e+18;4,40291216101544e+16
1769;17,69;18,957818086218;1,07648893813636e+18;1,07648893813636e+18;4,31572865890343e+16
1770;17,7;14,2357321368593;1,05517302938602e+18;1,05517302938602e+18;4,23027150739415e+16
1771;17,71;12,1511898303869;1,03427920321995e+18;1,03427920321995e+18;4,14650651809927e+16
1772;17,72;12,2482297931004;1,01379910271458e+18;1,01379910271458e+18;4,06440018745618e+16
1773;17,73;12,9609840216307;9,93724535296693e+17;9,93724535296693e+17;3,98391967079573e+16
1774;17,74;13,0297740372358;9,74047470884613e+17;9,74047470884613e+17;3,90503277489012e+16
1775;17,75;12,8749760048376;9,54760038593611e+17;9,54760038593611e+17;3,82770794474459e+16
1776;17,76;12,7132173415035;9,35854522996692e+17;9,35854522996692e+17;3,75191424860664e+16
1777;17,77;12,6652503455;9,17323361698252e+17;9,17323361698252e+17;3,67762136823864e+16
1778;17,78;13,0137520217762;8,99159142292841e+17;8,99159142292841e+17;3,60479958672525e+16
1779;17,79;14,0539563652143;8,81354598195731e+17;8,81354598195731e+17;3,53341977175787e+16
1780;17,8;15,1722604155134;8,63902608296308e+17;8,63902608296308e+17;3,46345337424502e+16
1781;17,81;16,3885994081376;8,46796190621787e+17;8,46796190621787e+17;3,39487240290972e+16
1782;17,82;16,9655579180467;8,30028502059786e+17;8,30028502059786e+17;3,32764942317722e+16
1783;17,83;16,86658148115;8,13592836759545e+17;8,13592836759545e+17;3,26175755076542e+16
1784;17,84;15,8456488088138;7,97482618699331e+17;7,97482618699331e+17;3,19717042188696e+16
1785;17,85;13,8675511025792;7,81691405045069e+17;7,81691405045069e+17;3,13386220671426e+16
1786;17,86;11,3327342372364;7,66212878279396e+17;7,66212878279396e+17;3,07180757782429e+16
1787;17,87;8,43127389186082;7,51040846706308e+17;7,51040846706308e+17;3,01098171222169e+16
1788;17,88;5,63011186073104;7,36169241365021e+17;7,36169241365021e+17;2,95136027896627e+16
1789;17,89;3,79583005925154;7,21592113943297e+17;7,21592113943297e+17;2,89291943080731e+16
1790;17,9;3,32321240542188;7,0730363335263e+17;7,0730363335263e+17;2,83563579045325e+16
1791;17,91;3,5873687140443;6,9329808290792e+17;6,9329808290792e+17;2,77948643926476e+16
1792;17,92;3,895624180241;6,79569861170602e+17;6,79569861170602e+17;2,72444892063489e+16
1793;17,93;4,21032602474707;6,66113476113087e+17;6,66113476113087e+17;2,67050121659392e+16
1794;17,94;4,48192705466429;6,52923546120249e+17;6,52923546120249e+17;2,61762175182434e+16
1795;17,95;4,23651420176988;6,39994794001917e+17;6,39994794001917e+17;2,5657893696565e+16
1796;17,96;3,5957812758846;6,27322048072988e+17;6,27322048072988e+17;2,51498333639882e+16
1797;17,97;2,76019136005828;6,14900238802494e+17;6,14900238802494e+17;2,46518332790369e+16
1798;17,98;1,89269639683009;6,02724398170888e+17;6,02724398170888e+17;2,41636942699075e+16
1799;17,99;1,07539064270181;5,90789655168699e+17;5,90789655168699e+17;2,36852210540065e+16
1800;18;0,312151719082863;5,79091236861862e+17;5,79091236861862e+17;2,32162222806604e+16
1801;18,01;0,0143689735698144;5,67624462217497e+17;5,67624462217497e+17;2,27565102835864e+16
1802;18,02;0;5,56384744431833e+17;5,56384744431833e+17;2,23059011742206e+16
1803;18,03;0;5,45367588141117e+17;5,45367588141117e+17;2,18642147299012e+16
1804;18,04;0;5,34568586508693e+17;5,34568586508693e+17;2,14312742770872e+16
1805;18,05;0;5,23983419081618e+17;5,23983419081618e+17;2,10069066054286e+16
1806;18,06;0,190020970394843;5,13607852565108e+17;5,13607852565108e+17;2,05909419988142e+16
1807;18,07;0,527291572874705;5,03437735668291e+17;5,03437735668291e+17;2,01832140287343e+16
1808;18,08;0,890110269346725;4,93469000679626e+17;4,93469000679626e+17;1,97835596174397e+16
1809;18,09;1,24676785981189;4,83697659810996e+17;4,83697659810996e+17;1,93918188913746e+16
1810;18,1;1,50425542049482;4,74119804299894e+17;4,74119804299894e+17;1,90078351451816e+16
1811;18,11;1,61387120146575;4,64731603183354e+17;4,64731603183354e+17;1,86314547925479e+16
1812;18,12;1,60986610011006;4,5552930129274e+17;4,5552930129274e+17;1,82625272858151e+16
1813;18,13;161125,687258691;4,46509216950057e+17;4,46509216950218e+17;1,79009050236223e+16
1814;18,14;94,8504020183259;4,37667742208037e+17;4,37667742208037e+17;1,75464433605311e+16
1815;18,15;59,8927983994308;4,29001340116858e+17;4,29001340116858e+17;1,71990004974467e+16
1816;18,16;35,440838446887;4,20506544099418e+17;4,20506544099419e+17;1,68584374565717e+16
1817;18,17;22,6874698902491;4,1217995689729e+17;4,1217995689729e+17;1,65246180391488e+16
1818;18,18;18,2642763397013;4,04018247139094e+17;4,04018247139094e+17;1,61974086878843e+16
1819;18,19;18,0763964037358;3,96018149906016e+17;3,96018149906016e+17;1,587667850962e+16
1820;18,2;19,0102560197286;3,88176465022784e+17;3,88176465022784e+17;1,55622992068169e+16
1821;18,21;20,1515689936475;3,80490056372517e+17;3,80490056372517e+17;1,52541450500874e+16
1822;18,22;20,2812042519584;3,72955848680063e+17;3,72955848680063e+17;1,49520927492366e+16
1823;18,23;18,8989236536467;3,65570828150596e+17;3,65570828150596e+17;1,4656021478864e+16
1824;18,24;16,1875440720726;3,58332040713625e+17;3,58332040713625e+17;1,43658128079646e+16
1825;18,25;12,2051819399133;3,51236590924544e+17;3,51236590924544e+17;1,40813506558912e+16
1826;18,26;7,99408675950992;3,44281640441232e+17;3,44281640441232e+17;1,380252123128e+16
1827;18,27;4,82265746285739;3,37464407556787e+17;3,37464407556787e+17;1,35292130133177e+16
1828;18,28;2,90805145459529;3,30782164424463e+17;3,30782164424463e+17;1,32613166404868e+16
1829;18,29;2,07614697971135;3,24232238700882e+17;3,24232238700882e+17;1,29987249764434e+16
1830;18,3;1,4924598951564;3,17812010267559e+17;3,17812010267559e+17;1,27413329785808e+16
1831;18,31;1,18974822868986;3,11518911221321e+17;3,11518911221321e+17;1,24890376976447e+16
1832;18,32;1,02077461619935;3,05350423662127e+17;3,05350423662127e+17;1,2241738189046e+16
1833;18,33;0,947234215024824;2,99304079915074e+17;2,99304079915074e+17;1,19993355217608e+16
1834;18,34;1,08720768741502;2,93377461998056e+17;2,93377461998056e+17;1,1761732756988e+16
1835;18,35;1,3441959519929;2,87568198878261e+17;2,87568198878261e+17;1,15288348381611e+16
1836;18,36;1,55864533665758;2,8187396705703e+17;2,8187396705703e+17;1,13005486143949e+16
1837;18,37;1,75297371865389;2,76292488495422e+17;2,76292488495422e+17;1,10767827573199e+16
1838;18,38;1,81490186566805;2,70821530593355e+17;2,70821530593355e+17;1,08574477602462e+16
1839;18,39;1,78811225596671;2,65458905126793e+17;2,65458905126793e+17;1,06424558955543e+16
1840;18,4;1,81777364596778;2,60202466696486e+17;2,60202466696486e+17;1,04317211525043e+16
1841;18,41;1,77221500575212;2,55050112468366e+17;2,55050112468366e+17;1,02251592268275e+16
1842;18,42;1,54977055230808;2,49999782169101e+17;2,49999782169101e+17;1,00226875205488e+16
1843;18,43;1,15863084404823;2,45049455172149e+17;2,45049455172149e+17;9,82422502516378e+15
1844;18,44;0,704805051104736;2,40197150924966e+17;2,40197150924966e+17;9,62969233876625e+15
1845;18,45;0,203137506953185;2,35440928700665e+17;2,35440928700665e+17;9,43901165609185e+15
1846;18,46;0,0439972582518937;2,30778886122689e+17;2,30778886122689e+17;9,25210670937098e+15
1847;18,47;0,0242112546780214;2,26209158079259e+17;2,26209158079259e+17;9,06890272480827e+15
1848;18,48;0,341799150182095;2,21729916384082e+17;2,21729916384082e+17;8,8893264089801e+15
1849;18,49;0,658812729882047;2,17339369760984e+17;2,17339369760984e+17;8,71330594821845e+15
1850;18,5;0,895569243962445;2,13035762049443e+17;2,13035762049443e+17;8,54077093666945e+15
1851;18,51;1,01728673902152;2,08817371239964e+17;2,08817371239964e+17;8,37165233762054e+15
1852;18,52;1,00418596973514;2,04682510376129e+17;2,04682510376129e+17;8,20588251966476e+15
1853;18,53;0,902750983415275;2,00629525084859e+17;2,00629525084859e+17;8,04339515768655e+15
