n_update;cutoff_factor;cutoff_radius_nm;seed;original_runtime_s;optimized_runtime_s;speedup;list_force_relative_l2;cutoff_force_relative_l2;total_force_relative_l2;list_force_absolute_l2_kJ_per_mol_nm;cutoff_force_absolute_l2_kJ_per_mol_nm;total_force_absolute_l2_kJ_per_mol_nm;list_energy_absolute_error_kJ_mol;cutoff_energy_absolute_error_kJ_mol;total_energy_absolute_error_kJ_mol;n_missing_pairs_max;missed_pair_fraction_max
23;2,3;0,782;3;153,75830283400137;0,11712704104138538;1312,7481191954025;0,0037656617598094766;0,011201967744404972;0,01155925306095086;1,4389594009635551;3,3525420989058867;3,582927709765941;0,2207565098024844;13,40947782774127;13,542604057870903;4;0,008676789587852495
2;3,0;1,02;3;153,75830283400137;1,40625;109,33923757084541;4,864354327978035e-18;0,0022619758233272235;0,0022619758233272235;1,6766084446796394e-15;0,7813016417874896;0,7813016417874896;0,0;6,099680427225579;6,099680427225579;0;0,0
24;3,0;1,02;1;155,08813633397222;0,13770087499869987;1126,2683431418754;0,0008291082530640315;0,002717104763247174;0,0028289605434950937;0,24544475329032028;0,8280257040458027;0,8611327024087095;0,10618055203161703;6,162052078963484;6,268232630995101;16;0,014760147601476014
37;2,2;0,7480000000000001;2;153,6621980839991;0,06553987500956282;2344,560438383175;0,014067045445985181;0,009245161655079702;0,0162922677215243;7,017388812869716;4,29604545313072;8,128368794338613;1,7842107528924345;15,060204312536115;16,70057618898123;28;0,06572769953051644
16;2,5;0,8500000000000001;3;153,75830283400137;0,1711964170099236;898,1397246479089;0,000757809914496882;0,005277650464812642;0,005289858392295108;0,34354526805088065;2,148038023531032;2,153006729320792;0,05810299034955335;10,565878246795094;10,582312496208303;3;0,004846526655896607
39;2,6;0,8840000000000001;2;153,6621980839991;0,07037416700040922;2183,5029050234525;0,0045614778588460156;0,004497921807863844;0,006315339902084427;1,8145791157557294;1,7607603884776581;2,5122451749098036;0,8403395387915964;9,346516003210425;10,172953072930312;38;0,055232558139534885
14;2,0;0,68;1;155,08813633397222;0,18533329101046547;836,806682104483;2,0850065036670646e-18;0,015395050580009279;0,015395050580009279;9,934014815290038e-16;7,3654569905896405;7,3654569905896405;1,4210854715202004e-14;20,47724116060091;20,47724116060091;0;0,0
29;1,0;0,34;2;153,6621980839991;0,0697546669980511;2202,8948699345424;0,9997842651577756;0,07517911274638464;0,9997844930991915;19647,703241626354;205,403491406074;19648,821359186677;262,91023124698404;119,5594418614424;143,35078938554165;6;0,6
46;2,2;0,7480000000000001;3;153,75830283400137;0,06488095899112523;2369,8524994834506;0,03999533881592442;0,011700396238741341;0,041327772381411346;15,289159196824327;4,1676639029285845;15,798773191791557;4,514972059911969;15,06954709376501;19,384343016907394;41;0,0971563981042654
22;2,5;0,8500000000000001;1;155,08813633397222;0,119079917029012;1302,3870036472008;0,0014941887286271953;0,00459858657741142;0,004837946756831839;0,688754028240196;2,119764661278665;2,230100139606951;0,20688118616064344;10,337931586905057;10,5448127730657;10;0,01567398119122257
34;2,8;0,952;2;153,6621980839991;0,07317345798946917;2099,971797234368;0,001777658362147316;0,002082962168531931;0,0024287777493737497;1,1647898674297124;1,1407642590234959;1,591450056742832;0,42891615373886793;7,341658328028075;7,770574481766943;39;0,04446978335233751
4;2,9;0,986;3;153,75830283400137;0,7091749589890242;216,81293295126213;3,8520145816377404e-18;0,0026166828488811095;0,0026166828488811095;1,429218448363093e-15;0,9536288208006998;0,9536288208006998;1,4210854715202004e-14;6,7789791830672215;6,778979183067236;0;0,0
16;2,3;0,782;1;155,08813633397222;0,16560004104394466;936,5223302862411;0,0005452300921377679;0,006414244338852843;0,006436969740737151;0,2939916308648782;3,4582515279036694;3,470503969756031;0,027209502288556564;13,442512879850327;13,469722382138883;1;0,001996007984031936
18;2,3;0,782;2;153,6621980839991;0,14033220801502466;1094,9888144533952;0,0014095649680295474;0,008510640738073498;0,00863024855172981;0,5578830425035523;3,3686867633355195;3,4160299976531183;0,0697692623607793;13,35405963614032;13,35405963614032;2;0,004158004158004158
23;2,7;0,9180000000000001;3;153,75830283400137;0,12479999999050051;1232,0376830585344;0,0012156845238365161;0,0047372172741193;0,004902626077391894;0,4390149915764963;1,4240892840863302;1,4885002447169164;0,128381393320538;8,43677812700011;8,548982835342201;9;0,011688311688311689
